sector,N,i,block_i,j,block_j,inner_product,inner_product_over_N3,correlation
all,4096,13,4096<c<=8192,14,8192<c<=16384,-399303782077,-5.810634787150775,-0.7791391720365323
all,4096,13,4096<c<=8192,15,16384<c<=32768,-212653111133,-3.094510046255891,-0.8796713623413592
all,4096,13,4096<c<=8192,16,32768<c<=65536,-84552492531,-1.2304007036582334,-0.9654333532922499
all,4096,13,4096<c<=8192,17,65536<c<=131072,62849799759,0.9145849582127994,0.946551811671511
all,4096,13,4096<c<=8192,18,131072<c<=262144,2445178820,0.03558203490683809,0.5118339616876098
all,4096,13,4096<c<=8192,19,262144<c<=524288,-1035287080,-0.015065409825183451,-0.8933520056100305
all,4096,13,4096<c<=8192,20,524288<c<=1048576,8086393,0.00011767250543925911,0.32360648196003605
all,4096,14,8192<c<=16384,0,c=1,-21866093783500,-318.1935431130114,-0.9951113792797759
all,4096,14,8192<c<=16384,1,1<c<=2,11458795094533,166.74741483487014,0.9949852389617082
all,4096,14,8192<c<=16384,2,2<c<=4,7860355425220,114.38322581263492,0.994904605112503
all,4096,14,8192<c<=16384,3,4<c<=8,4345407232124,63.23399767460069,0.9947717240844378
all,4096,14,8192<c<=16384,4,8<c<=16,-1859290765434,-27.056241603480885,-0.9945299508327836
all,4096,14,8192<c<=16384,5,16<c<=32,3408694803579,49.603037821056205,0.9944077445414613
all,4096,14,8192<c<=16384,6,32<c<=64,-2261667884007,-32.9115993227897,-0.9941972295441122
all,4096,14,8192<c<=16384,7,64<c<=128,493241768744,7.177612405852415,0.9948458625423972
all,4096,14,8192<c<=16384,8,128<c<=256,-185044200252,-2.692747515568044,-0.9852261925387978
all,4096,14,8192<c<=16384,9,256<c<=512,270490164794,3.936149948189268,0.9980012524615829
all,4096,14,8192<c<=16384,10,512<c<=1024,-256099890697,-3.7267438994167605,-0.8853933789165377
all,4096,14,8192<c<=16384,11,1024<c<=2048,-742206506057,-10.800526158083812,-0.9274894195784393
all,4096,14,8192<c<=16384,12,2048<c<=4096,-957080808833,-13.927358796834596,-0.9832986593233026
all,4096,14,8192<c<=16384,13,4096<c<=8192,-399303782077,-5.810634787150775,-0.7791391720365323
all,4096,14,8192<c<=16384,14,8192<c<=16384,479519591226,6.977928441861877,1.0
all,4096,14,8192<c<=16384,15,16384<c<=32768,220133266018,3.2033606260374654,0.9732320865883397
all,4096,14,8192<c<=16384,16,32768<c<=65536,50111489301,0.7292181442753645,0.6115264170612262
all,4096,14,8192<c<=16384,17,65536<c<=131072,-57721411147,-0.8399570818728535,-0.9290935850898767
all,4096,14,8192<c<=16384,18,131072<c<=262144,-206540523,-0.003005560181918554,-0.046206787462967906
all,4096,14,8192<c<=16384,19,262144<c<=524288,650295743,0.009463048525503837,0.5997286031912916
all,4096,14,8192<c<=16384,20,524288<c<=1048576,-3415156,-4.9697060603648424e-05,-0.14606795301332326
all,4096,15,16384<c<=32768,0,c=1,-9869239099132,-143.6163307390525,-0.9521848205043388
all,4096,15,16384<c<=32768,1,1<c<=2,5170278621502,75.23745620713453,0.9517628059195518
all,4096,15,16384<c<=32768,2,2<c<=4,3545940428788,51.60022452456178,0.9514978017573443
all,4096,15,16384<c<=32768,3,4<c<=8,1959652609034,28.516698643710697,0.9510626719785259
all,4096,15,16384<c<=32768,4,8<c<=16,-838002163631,-12.19453644634632,-0.950282631033101
all,4096,15,16384<c<=32768,5,16<c<=32,1535885896670,22.35008136878605,0.9498880607665766
all,4096,15,16384<c<=32768,6,32<c<=64,-1018605779240,-14.82266495062504,-0.9492638679905199
all,4096,15,16384<c<=32768,7,64<c<=128,222370876305,3.235922141248011,0.9508476911522334
all,4096,15,16384<c<=32768,8,128<c<=256,-82436116886,-1.1996033846808132,-0.9304972519583697
all,4096,15,16384<c<=32768,9,256<c<=512,124510997508,1.8118734807358123,0.9739225407276447
all,4096,15,16384<c<=32768,10,512<c<=1024,-106527715299,-1.5501822825026466,-0.7807762364233894
all,4096,15,16384<c<=32768,11,1024<c<=2048,-309024572921,-4.496899388628663,-0.8186802604961233
all,4096,15,16384<c<=32768,12,2048<c<=4096,-447227922649,-6.508022818146856,-0.9740984382802194
all,4096,15,16384<c<=32768,13,4096<c<=8192,-212653111133,-3.094510046255891,-0.8796713623413592
all,4096,15,16384<c<=32768,14,8192<c<=16384,220133266018,3.2033606260374654,0.9732320865883397
all,4096,15,16384<c<=32768,15,16384<c<=32768,106692074897,1.552574029439711,1.0
all,4096,15,16384<c<=32768,16,32768<c<=65536,28383839696,0.41303922911174595,0.7343213497255124
all,4096,15,16384<c<=32768,17,65536<c<=131072,-28724277970,-0.4179932580154855,-0.980186551284456
all,4096,15,16384<c<=32768,18,131072<c<=262144,-276121435,-0.004018095714855008,-0.13095971509799717
all,4096,15,16384<c<=32768,19,262144<c<=524288,347394213,0.005055251138401218,0.6792091502155497
all,4096,15,16384<c<=32768,20,524288<c<=1048576,-1961381,-2.8541850042529404e-05,-0.17784573625664876
all,4096,16,32768<c<=65536,0,c=1,-2179407632117,-31.714555110622314,-0.5803944107239165
all,4096,16,32768<c<=65536,1,1<c<=2,1140456251954,16.595822700095596,0.5794828437610824
all,4096,16,32768<c<=65536,2,2<c<=4,781620385926,11.374073596758535,0.5789211323142648
all,4096,16,32768<c<=65536,3,4<c<=8,431466406237,6.278662567448919,0.57799516397455
all,4096,16,32768<c<=65536,4,8<c<=16,-184108278309,-2.6791280587931396,-0.5762728234649136
all,4096,16,32768<c<=65536,5,16<c<=32,337103946136,4.905508047319017,0.5754723792974406
all,4096,16,32768<c<=65536,6,32<c<=64,-223208097891,-3.248105318794842,-0.574166608830317
all,4096,16,32768<c<=65536,7,64<c<=128,48877511820,0.7112614085781388,0.5768850828343193
all,4096,16,32768<c<=65536,8,128<c<=256,-17502242639,-0.25469115118903574,-0.545303694009236
all,4096,16,32768<c<=65536,9,256<c<=512,28852037745,0.4198524074308807,0.6229316074951905
all,4096,16,32768<c<=65536,10,512<c<=1024,-18100417173,-0.2633957362995716,-0.36618430770235844
all,4096,16,32768<c<=65536,11,1024<c<=2048,-50002945099,-0.7276386182493297,-0.36564872168686346
all,4096,16,32768<c<=65536,12,2048<c<=4096,-93856478500,-1.365791518765036,-0.5642679228996189
all,4096,16,32768<c<=65536,13,4096<c<=8192,-84552492531,-1.2304007036582334,-0.9654333532922499
all,4096,16,32768<c<=65536,14,8192<c<=16384,50111489301,0.7292181442753645,0.6115264170612262
all,4096,16,32768<c<=65536,15,16384<c<=32768,28383839696,0.41303922911174595,0.7343213497255124
all,4096,16,32768<c<=65536,16,32768<c<=65536,14003539456,0.20377831906080246,1.0
all,4096,16,32768<c<=65536,17,65536<c<=131072,-8991285575,-0.1308404254814377,-0.8468930739971298
all,4096,16,32768<c<=65536,18,131072<c<=262144,-486016947,-0.007072477412293665,-0.6362622892990148
all,4096,16,32768<c<=65536,19,262144<c<=524288,167680242,0.002440068667056039,0.9049196345554565
all,4096,16,32768<c<=65536,20,524288<c<=1048576,-1359098,-1.977747888304293e-05,-0.3401570198942424
all,4096,17,65536<c<=131072,0,c=1,2579612638279,37.53830443425977,0.9061161247758338
all,4096,17,65536<c<=131072,1,1<c<=2,-1351170519201,-19.662118854481378,-0.9055589395006417
all,4096,17,65536<c<=131072,2,2<c<=4,-926578132273,-13.483486433295184,-0.9052117449973978
all,4096,17,65536<c<=131072,3,4<c<=8,-511980863812,-7.450302128738258,-0.9046395171166729
all,4096,17,65536<c<=131072,4,8<c<=16,218869507488,3.18497051903978,0.9036176223572324
all,4096,17,65536<c<=131072,5,16<c<=32,-401077718641,-5.8364489616506035,-0.9030957371629159
all,4096,17,65536<c<=131072,6,32<c<=64,265936477831,3.8698850815271726,0.9022990641902883
all,4096,17,65536<c<=131072,7,64<c<=128,-58075401073,-0.8451083132677013,-0.9041012013164597
all,4096,17,65536<c<=131072,8,128<c<=256,21436060728,0.3119357385439798,0.8809156529771981
all,4096,17,65536<c<=131072,9,256<c<=512,-32738921762,-0.4764140141487587,-0.9323368650963562
all,4096,17,65536<c<=131072,10,512<c<=1024,27013452641,0.39309747285733465,0.7208349732997297
all,4096,17,65536<c<=131072,11,1024<c<=2048,77531751204,1.1282354710274376,0.7478124262093708
all,4096,17,65536<c<=131072,12,2048<c<=4096,115285516144,1.6776250579860061,0.9141984155828917
all,4096,17,65536<c<=131072,13,4096<c<=8192,62849799759,0.9145849582127994,0.946551811671511
all,4096,17,65536<c<=131072,14,8192<c<=16384,-57721411147,-0.8399570818728535,-0.9290935850898767
all,4096,17,65536<c<=131072,15,16384<c<=32768,-28724277970,-0.4179932580154855,-0.980186551284456
all,4096,17,65536<c<=131072,16,32768<c<=65536,-8991285575,-0.1308404254814377,-0.8468930739971298
all,4096,17,65536<c<=131072,17,65536<c<=131072,8049123697,0.1171301657013828,1.0
all,4096,17,65536<c<=131072,18,131072<c<=262144,144630041,0.002104644096107222,0.24973987440073042
all,4096,17,65536<c<=131072,19,262144<c<=524288,-106684070,-0.0015524575428571552,-0.7594029920816803
all,4096,17,65536<c<=131072,20,524288<c<=1048576,603004,8.774863090366125e-06,0.19906433919468952
all,4096,18,131072<c<=262144,0,c=1,7818342103,0.11377185150922742,0.038169987161628734
all,4096,18,131072<c<=262144,1,1<c<=2,-4033538424,-0.05869570921640843,-0.03757255604592363
all,4096,18,131072<c<=262144,2,2<c<=4,-2741151259,-0.03988900074909907,-0.0372202354400593
all,4096,18,131072<c<=262144,3,4<c<=8,-1491537369,-0.02170472535362933,-0.036629749284842375
all,4096,18,131072<c<=262144,4,8<c<=16,615895674,0.008962461637565866,0.0353414664602771
all,4096,18,131072<c<=262144,5,16<c<=32,-1116815758,-0.01625180823612027,-0.034951415636867066
all,4096,18,131072<c<=262144,6,32<c<=64,721085807,0.0104931795358425,0.03400458846117995
all,4096,18,131072<c<=262144,7,64<c<=128,-166510349,-0.002423044483293779,-0.03602832243984494
all,4096,18,131072<c<=262144,8,128<c<=256,32987401,0.0004800298629561439,0.018841498035216543
all,4096,18,131072<c<=262144,9,256<c<=512,-157126248,-0.0022864878410473466,-0.06219209778247542
all,4096,18,131072<c<=262144,10,512<c<=1024,-151979085,-0.00221158676140476,-0.0563660446647143
all,4096,18,131072<c<=262144,11,1024<c<=2048,-530962143,-0.007726516094407998,-0.07117944914396289
all,4096,18,131072<c<=262144,12,2048<c<=4096,-510270876,-0.0074254185310564935,-0.056239892081203814
all,4096,18,131072<c<=262144,13,4096<c<=8192,2445178820,0.03558203490683809,0.5118339616876098
all,4096,18,131072<c<=262144,14,8192<c<=16384,-206540523,-0.003005560181918554,-0.046206787462967906
all,4096,18,131072<c<=262144,15,16384<c<=32768,-276121435,-0.004018095714855008,-0.13095971509799717
all,4096,18,131072<c<=262144,16,32768<c<=65536,-486016947,-0.007072477412293665,-0.6362622892990148
all,4096,18,131072<c<=262144,17,65536<c<=131072,144630041,0.002104644096107222,0.24973987440073042
all,4096,18,131072<c<=262144,18,131072<c<=262144,41667039,0.0006063352193450555,1.0
all,4096,18,131072<c<=262144,19,262144<c<=524288,-8137888,-0.00011842185631394386,-0.80512334224464
all,4096,18,131072<c<=262144,20,524288<c<=1048576,130933,1.905325916595757e-06,0.6007591214717269
all,4096,19,262144<c<=524288,0,c=1,-28923011278,-0.4208852082665544,-0.58209544345935
all,4096,19,262144<c<=524288,1,1<c<=2,15140994016,0.22033046139404178,0.5814097078322619
all,4096,19,262144<c<=524288,2,2<c<=4,10379603831,0.15104311505274381,0.5809921189775303
all,4096,19,262144<c<=524288,3,4<c<=8,5732113369,0.08341322782507632,0.5803071576702497
all,4096,19,262144<c<=524288,4,8<c<=16,-2447303761,-0.03561295686813537,-0.5789067837725489
all,4096,19,262144<c<=524288,5,16<c<=32,4483164778,0.0652386338042561,0.5783773642005374
all,4096,19,262144<c<=524288,6,32<c<=64,-2969699065,-0.0432148090476403,-0.5773063926029309
all,4096,19,262144<c<=524288,7,64<c<=128,649938129,0.00945784455689136,0.5797198541266486
all,4096,19,262144<c<=524288,8,128<c<=256,-235845349,-0.003432001525652595,-0.5553131966150318
all,4096,19,262144<c<=524288,9,256<c<=512,374873958,0.005455134058138356,0.6116670501891811
all,4096,19,262144<c<=524288,10,512<c<=1024,-271030566,-0.003944013820728287,-0.4143767268645022
all,4096,19,262144<c<=524288,11,1024<c<=2048,-765069117,-0.01113322093442548,-0.42280010382856403
all,4096,19,262144<c<=524288,12,2048<c<=4096,-1151857211,-0.01676172848965507,-0.5233421223564165
all,4096,19,262144<c<=524288,13,4096<c<=8192,-1035287080,-0.015065409825183451,-0.8933520056100305
all,4096,19,262144<c<=524288,14,8192<c<=16384,650295743,0.009463048525503837,0.5997286031912916
all,4096,19,262144<c<=524288,15,16384<c<=32768,347394213,0.005055251138401218,0.6792091502155497
all,4096,19,262144<c<=524288,16,32768<c<=65536,167680242,0.002440068667056039,0.9049196345554565
all,4096,19,262144<c<=524288,17,65536<c<=131072,-106684070,-0.0015524575428571552,-0.7594029920816803
all,4096,19,262144<c<=524288,18,131072<c<=262144,-8137888,-0.00011842185631394386,-0.80512334224464
all,4096,19,262144<c<=524288,19,262144<c<=524288,2451918,3.5680102882906795e-05,1.0
all,4096,19,262144<c<=524288,20,524288<c<=1048576,-26793,-3.8988946471363306e-07,-0.5067758928562592
all,4096,20,524288<c<=1048576,0,c=1,154125657,0.002242823495180346,0.14385540331935048
all,4096,20,524288<c<=1048576,1,1<c<=2,-80625270,-0.001173252094304189,-0.14358187435346412
all,4096,20,524288<c<=1048576,2,2<c<=4,-55262917,-0.0008041812834562734,-0.14345768356822852
all,4096,20,524288<c<=1048576,3,4<c<=8,-30494877,-0.00044375886500347406,-0.14317611942527111
all,4096,20,524288<c<=1048576,4,8<c<=16,12990278,0.0001890334242489189,0.14250816625358548
all,4096,20,524288<c<=1048576,5,16<c<=32,-23808837,-0.00034646417771000415,-0.14245093797211184
all,4096,20,524288<c<=1048576,6,32<c<=64,15758034,0.00022930957493372262,0.14206807725300105
all,4096,20,524288<c<=1048576,7,64<c<=128,-3462762,-5.0389819080010056e-05,-0.14324166043531056
all,4096,20,524288<c<=1048576,8,128<c<=256,1237627,1.8009843188337982e-05,0.135145316210011
all,4096,20,524288<c<=1048576,9,256<c<=512,-2054757,-2.9900649678893387e-05,-0.1554858343656848
all,4096,20,524288<c<=1048576,10,512<c<=1024,1281562,1.864918158389628e-05,0.09086931419660878
all,4096,20,524288<c<=1048576,11,1024<c<=2048,3523759,5.127744225319475e-05,0.09031110522808035
all,4096,20,524288<c<=1048576,12,2048<c<=4096,4540643,6.607505201827735e-05,0.09567642707273581
all,4096,20,524288<c<=1048576,13,4096<c<=8192,8086393,0.00011767250543925911,0.32360648196003605
all,4096,20,524288<c<=1048576,14,8192<c<=16384,-3415156,-4.9697060603648424e-05,-0.14606795301332326
all,4096,20,524288<c<=1048576,15,16384<c<=32768,-1961381,-2.8541850042529404e-05,-0.17784573625664876
all,4096,20,524288<c<=1048576,16,32768<c<=65536,-1359098,-1.977747888304293e-05,-0.3401570198942424
all,4096,20,524288<c<=1048576,17,65536<c<=131072,603004,8.774863090366125e-06,0.19906433919468952
all,4096,20,524288<c<=1048576,18,131072<c<=262144,130933,1.905325916595757e-06,0.6007591214717269
all,4096,20,524288<c<=1048576,19,262144<c<=524288,-26793,-3.8988946471363306e-07,-0.5067758928562592
all,4096,20,524288<c<=1048576,20,524288<c<=1048576,1140,1.658918336033821e-08,1.0
