sector,N,block_index,cofactor_block,block_endpoint_value,block_norm2,block_norm2_over_N3,inner_prime_block,inner_prime_block_over_N3,corr_prime_block,minus_2_inner_prime_over_block_norm2,inner_cumulative_before_block,inner_cumulative_before_over_N3,minus_2_inner_before_over_block_norm2,cascade_energy_delta,cascade_energy_delta_over_N3,cascade_energy_after,cascade_energy_after_over_N3
high_lambda_16,512,0,c=1,-23075,59249508741,441.44324020296335,59249508741,441.44324020296335,1.0000000000000002,-2.0,-4221617,-0.03145349770784378,0.00014250302119648423,59241065507,441.38033320754766,59241066019,441.38033702224493
high_lambda_16,512,1,1<c<=2,12286,16863545459,125.64320459216833,-31609323140,-235.50780966877937,-0.9999962594847823,3.748834812566683,-31607067175,-235.49100141972303,3.748567257323868,-46350588891,-345.33879824727774,12890477128,96.0415387749672
high_lambda_16,512,2,2<c<=4,8514,8114070571,60.45453675836325,-21925926880,-163.3608853816986,-0.9999912369952391,5.404421045674438,-10226858447,-76.19603311270475,2.5207713828743823,-12339646323,-91.93752946704626,550830805,4.104009307920933
high_lambda_16,512,3,4<c<=8,4784,2568339804,19.135622709989548,-12335566984,-91.90713602304459,-0.9999781205316713,9.605868323800662,-1188576613,-8.855585850775242,0.925560248023941,191186578,1.424451008439064,742017383,5.528460316359997
high_lambda_16,512,4,8<c<=16,-2093,497184332,3.7043119370937347,5427290648,40.43646639585495,0.9999585222426158,-21.832106519398522,-607059108,-4.522942811250687,2.441988087428306,-716933884,-5.3415736854076385,25083499,0.18688663095235825
high_lambda_16,512,5,16<c<=32,3893,1713713895,12.768163494765759,-10076140818,-75.07309927046299,-0.999960148508104,11.759420107870456,204035838,1.5201854556798935,-0.23812123901813845,2121785571,15.808534406125546,2146869070,15.995421037077904
high_lambda_16,512,6,32<c<=64,-2622,784425943,5.844428710639477,6816941495,50.79017203301191,0.9999337237343938,-17.380714026180545,-1297472781,-9.6669255271554,3.3080822799864995,-1810519619,-13.489422343671322,336349451,2.505998693406582
high_lambda_16,512,7,64<c<=128,478,21252284,0.15834185481071472,-1087340428,-8.10131749510765,-0.968992361019984,102.32692429670148,81018373,0.6036339178681374,-7.62443914263521,183289030,1.3656096905469894,519638481,3.8716083839535713
high_lambda_16,512,8,128<c<=256,-574,79137302,0.5896188467741013,2052277124,15.290656119585037,0.9477701083007517,-51.86623936206468,-192026738,-1.4307106882333755,4.853001887782326,-304916174,-2.27180252969265,214722307,1.5998058542609215
high_lambda_16,512,9,256<c<=512,-1125,200827484,1.4962813556194305,3343014282,24.907397344708443,0.969135006992166,-33.2923981858977,-204451849,-1.5232849791646004,2.0360943126688777,-208076214,-1.5502886027097702,6646093,0.049517251551151276
high_lambda_16,512,10,512<c<=1024,-805,22485730,0.16753174364566803,481678668,3.5887857377529144,0.41731264124654616,-42.843053616671554,-8750354,-0.06519521772861481,0.7783028614147728,4985022,0.037141308188438416,11631115,0.08665855973958969
high_lambda_16,512,11,1024<c<=2048,391,14558507,0.10846932977437973,-900954176,-6.712631702423096,-0.9700673909250971,123.77013329732232,-7486722,-0.055780425667762756,1.0285013428918226,-414937,-0.0030915215611457825,11216178,0.08356703817844391
high_lambda_16,512,12,2048<c<=4096,338,4468598,0.033293649554252625,-414815723,-3.0906179770827293,-0.8061710326795624,185.65810708414585,1469038,0.010945186018943787,-0.6574939164364304,7406674,0.0551840215921402,18622852,0.1387510597705841
high_lambda_16,512,13,4096<c<=8192,-70,232954,0.0017356425523757935,97372562,0.7254821211099625,0.8288179231523006,-835.9810262970371,-1394392,-0.01038902997970581,11.971393493994523,-2555830,-0.019042417407035828,16067022,0.11970864236354828
high_lambda_16,512,14,8192<c<=16384,-2,680,5.066394805908203e-06,-4217783,-0.031424932181835175,-0.6644883922433472,12405.244117647058,49645,0.00036988407373428345,-146.01470588235293,99970,0.0007448345422744751,16166992,0.12045347690582275
high_lambda_16,512,15,16384<c<=32768,0,0,0.0,0,0.0,nan,nan,0,0.0,nan,0,0.0,16166992,0.12045347690582275
high_lambda_16,512,16,32768<c<=65536,0,0,0.0,0,0.0,nan,nan,0,0.0,nan,0,0.0,16166992,0.12045347690582275
high_lambda_16,512,17,65536<c<=131072,0,0,0.0,0,0.0,nan,nan,0,0.0,nan,0,0.0,16166992,0.12045347690582275
high_lambda_16,512,18,131072<c<=262144,0,0,0.0,0,0.0,nan,nan,0,0.0,nan,0,0.0,16166992,0.12045347690582275
high_lambda_16,512,19,262144<c<=524288,0,0,0.0,0,0.0,nan,nan,0,0.0,nan,0,0.0,16166992,0.12045347690582275
high_lambda_16,512,20,524288<c<=1048576,0,0,0.0,0,0.0,nan,nan,0,0.0,nan,0,0.0,16166992,0.12045347690582275
