sector,N,block_index,cofactor_block,block_endpoint_value,block_norm2,block_norm2_over_N3,inner_prime_block,inner_prime_block_over_N3,corr_prime_block,minus_2_inner_prime_over_block_norm2,inner_cumulative_before_block,inner_cumulative_before_over_N3,minus_2_inner_before_over_block_norm2,cascade_energy_delta,cascade_energy_delta_over_N3,cascade_energy_after,cascade_energy_after_over_N3
high_lambda_16,4096,0,c=1,-1078358,1006902336858977,14652.357449216317,1006902336858977,14652.357449216317,1.0000000000000002,-2.0,-1542873833,-0.022451769225881435,3.0645948003517034e-06,1006899251111311,14652.312545677865,1006899251115407,14652.31254573747
high_lambda_16,4096,1,1<c<=2,564421,276584671954032,4024.8366997407284,-527724530129450,-7679.402626373485,-0.9999989715571195,3.816007057810905,-527723720712086,-7679.39084780062,3.8160012048664287,-778862769470140,-11333.944995860511,228036481645267,3318.367549876959
high_lambda_16,4096,2,2<c<=4,386876,130166821672979,1894.1765545311355,-362028410267738,-5268.206736476539,-0.9999973025502525,5.5625297693335405,-172285612342659,-2507.0856258776475,2.6471509425880577,-214404403012339,-3119.9946972241596,13632078632928,198.37285265279934
high_lambda_16,4096,3,4<c<=8,213633,39791252459343,579.0389326189033,-200163254222357,-2912.7587072777824,-0.9999928024956833,10.060666194253386,-23286751809254,-338.8668382722826,1.1704457824265475,-6782251159165,-98.6947439256619,6849827473763,99.67810872713744
high_lambda_16,4096,4,8<c<=16,-91189,7285841239786,106.02294408870512,85649507254753,1246.3643689225573,0.9999800657680216,-23.5112197578625,-7062740079171,-102.77639491208538,1.9387576112977305,-6839638918556,-99.52984573546564,10188555207,0.14826299167179968
high_lambda_16,4096,5,16<c<=32,167031,24502284715147,356.555170076128,-157066697502167,-2285.6212672510737,-0.9999704051051237,12.820575658813594,-408713740371,-5.947567702547531,0.033361275907331074,23684857234405,344.6600346710329,23695045789612,344.8082976627047
high_lambda_16,4096,6,32<c<=64,-110607,10774749706864,156.7932443411555,104154598999943,1515.6488952917134,0.9999566699241467,-19.333089275121043,-15977496861822,-232.50317989473115,2.9657295615217154,-21180244016780,-308.2131154483068,2514801772832,36.59518221439794
high_lambda_16,4096,7,64<c<=128,24227,515699518915,7.504415682560648,-22786643734746,-331.58930796702043,-0.9999731170852485,88.37178589069734,1138096233589,16.561479912910727,-4.413795987180614,2791891986093,40.6273755083821,5306693758925,77.22255772278004
high_lambda_16,4096,8,128<c<=256,-8673,71492971446,1.040359659906244,8464793044566,123.17895081019378,0.9976793796331032,-236.8007056738331,-615319702541,-8.95408014972054,17.213432036623704,-1159146433636,-16.867800639534835,4147547325289,60.354757083245204
high_lambda_16,4096,9,256<c<=512,14080,156714625822,2.280497950006975,-12462173216313,-181.34848820501065,-0.9920769148866981,159.04288640509938,797589101394,11.606448990554782,-10.178872548882829,1751892828610,25.493395931116538,5899440153899,85.84815301436174
